,exp_trial_num,staircase_id,staircase_trial_num,distance,current_step_size,clicked_face_id,click_position,click_time_experiment,click_time_current_trial,faces_shown,was_correct,next_direction
0,0,20-27,0,500,400,20-27-642_0_image,[ 0.37291667 -0.04652778],2.553865399910137,2.0440537000540644,"20-27-142_1_image,20-27-142_0_image,20-27-642_0_image",True,down
1,0,9-14,0,500,400,9-14-637_0_image,[-0.37430556 -0.04166667],5.5138215001206845,1.8194873000029477,"9-14-637_0_image,9-14-137_1_image,9-14-137_0_image",True,down
2,0,14-30,0,500,400,14-30-974_0_image,[-0.10625    -0.05277778],10.44177130004391,3.828759200172499,"14-30-474_0_image,14-30-974_0_image,14-30-974_1_image",False,up
3,0,11-22,0,500,400,11-22-57_0_image,[-0.47083333 -0.03333333],13.38580680009909,1.8355338999535888,"11-22-57_0_image,11-22-557_0_image,11-22-557_1_image",True,down
4,0,5-30,0,500,400,5-30-176_0_image,[ 0.01041667 -0.03541667],16.98595150001347,2.5000150001142174,"5-30-676_0_image,5-30-176_0_image,5-30-676_1_image",True,down
5,0,3-4,0,500,400,3-4-634_0_image,[-0.39305556 -0.02152778],21.23383229994215,3.1448870000895117,"3-4-634_0_image,3-4-134_1_image,3-4-134_0_image",True,down
6,0,6-14,0,500,400,6-14-279_0_image,[-0.38819444 -0.02013889],23.90757109993137,1.5653355000540614,"6-14-279_0_image,6-14-779_0_image,6-14-779_1_image",True,down
7,0,19-20,0,500,400,19-20-816_0_image,[-0.03819444 -0.03125   ],27.945796499960124,2.9499059000518173,"19-20-316_0_image,19-20-816_0_image,19-20-316_1_image",True,down
8,0,7-28,0,500,400,7-28-102_0_image,[-0.05138889 -0.03888889],32.29784099990502,3.2502739001065493,"7-28-602_0_image,7-28-102_0_image,7-28-602_1_image",True,down
9,0,4-7,0,500,400,4-7-228_0_image,[ 0.41527778 -0.04583333],35.2977710000705,1.8966582999564707,"4-7-728_0_image,4-7-728_1_image,4-7-228_0_image",True,down
10,0,15-19,0,500,400,15-19-431_0_image,[ 0.43263889 -0.04583333],38.297872100025415,1.894399099983275,"15-19-931_0_image,15-19-931_1_image,15-19-431_0_image",True,down
11,0,3-13,0,500,400,3-13-453_0_image,[ 0.05069444 -0.02361111],41.265832999954,1.8599287001416087,"3-13-953_1_image,3-13-453_0_image,3-13-953_0_image",True,down
12,1,4-7,1,100,400,4-7-673_1_image,[ 0.42986111 -0.02708333],44.12978610000573,1.7382163999136535,"4-7-773_0_image,4-7-673_0_image,4-7-673_1_image",False,up
13,1,7-28,1,100,400,7-28-850_0_image,[ 0.40416667 -0.02430556],49.75387690006755,4.524977700086311,"7-28-950_1_image,7-28-950_0_image,7-28-850_0_image",True,down
14,1,19-20,1,100,400,19-20-118_0_image,[ 0.4375     -0.02986111],55.36191490013152,4.496909799985588,"19-20-18_0_image,19-20-18_1_image,19-20-118_0_image",True,down
15,1,5-30,1,100,400,5-30-4_0_image,[ 0.11875    -0.02708333],60.16976199997589,3.7002616999670863,"5-30-104_0_image,5-30-4_0_image,5-30-104_1_image",True,down
16,1,14-30,1,900,400,14-30-81_0_image,[ 0.04930556 -0.01944444],62.53774990001693,1.2643873000051826,"14-30-981_0_image,14-30-81_0_image,14-30-981_1_image",True,down
17,1,3-4,1,100,400,3-4-526_0_image,[ 0.05138889 -0.01805556],66.8918224000372,3.2498659999109805,"3-4-626_0_image,3-4-526_0_image,3-4-526_1_image",False,up
18,1,3-13,1,100,400,3-13-399_0_image,[ 0.00277778 -0.01111111],70.54579879995435,2.550404600100592,"3-13-499_0_image,3-13-399_0_image,3-13-399_1_image",False,up
19,1,15-19,1,100,400,15-19-793_0_image,[ 0.41944444 -0.03194444],76.55395480012521,4.90424169995822,"15-19-893_0_image,15-19-893_1_image,15-19-793_0_image",True,down
